Date,Open,High,Low,Close
05/04/2020,"11,946.29","11,976.28","11,795.08","11,964.23"
05/01/2020,"12,352.17","12,358.83","12,021.38","12,103.53"
04/30/2020,"12,682.22","12,719.86","12,508.60","12,566.27"
04/29/2020,"12,779.42","12,980.44","12,714.65","12,897.93"
04/28/2020,"12,520.05","12,625.29","12,354.68","12,472.84"
04/27/2020,"11,868.92","12,259.11","11,839.82","12,192.86"
04/24/2020,"11,761.46","11,878.47","11,580.39","11,835.91"
04/23/2020,"11,607.75","11,913.08","11,586.73","11,671.51"
04/22/2020,"11,617.38","11,647.99","11,422.19","11,535.05"
04/21/2020,"11,382.86","11,431.75","11,247.24","11,349.97"
04/20/2020,"11,586.25","11,818.83","11,490.11","11,651.12"
04/17/2020,"11,669.01","11,921.79","11,669.01","11,853.68"
04/16/2020,"11,370.81","11,389.70","11,101.70","11,344.95"
04/15/2020,"11,469.41","11,484.01","11,194.05","11,394.26"
04/14/2020,"11,913.62","11,998.71","11,715.20","11,866.87"
04/13/2020,"12,084.33","12,084.33","11,599.25","11,685.05"
04/09/2020,"12,330.14","12,464.62","12,080.88","12,259.54"
04/08/2020,"11,793.55","12,187.20","11,679.74","12,128.51"
04/07/2020,"11,964.87","12,120.54","11,667.48","11,671.07"
04/06/2020,"11,309.05","11,613.76","11,309.05","11,563.98"
04/03/2020,"10,971.84","11,088.52","10,631.74","10,800.85"
04/02/2020,"10,708.96","11,160.36","10,708.83","11,032.68"
04/01/2020,"10,833.74","10,923.73","10,585.16","10,754.88"
03/31/2020,"11,163.79","11,477.42","11,106.28","11,302.61"
03/30/2020,"10,882.51","11,280.21","10,782.16","11,239.61"
03/27/2020,"10,830.08","11,175.46","10,681.97","10,863.26"
03/26/2020,"10,852.29","11,368.11","10,679.04","11,343.45"
03/25/2020,"10,440.17","11,150.61","10,204.28","10,737.14"
03/24/2020,"9,604.06","10,361.14","9,604.06","10,344.32"
03/23/2020,"9,366.95","9,473.93","8,925.56","9,119.47"
03/20/2020,"10,180.80","10,290.41","9,474.79","9,522.34"
03/19/2020,"9,777.56","10,155.38","9,435.20","10,102.40"
03/18/2020,"10,497.95","10,497.95","9,399.43","9,896.35"
03/17/2020,"10,646.14","10,985.39","10,345.32","10,985.39"
03/16/2020,"11,274.57","11,275.31","10,460.18","10,470.75"
03/13/2020,"11,173.82","11,641.95","10,782.28","11,641.88"
03/12/2020,"11,360.42","11,381.92","10,710.39","10,778.36"
03/11/2020,"12,263.03","12,304.89","11,800.47","11,929.26"
03/10/2020,"12,405.73","12,612.60","11,882.55","12,612.35"
03/09/2020,"12,884.92","12,884.92","11,876.37","12,038.10"
03/06/2020,"13,248.24","13,399.17","13,041.43","13,309.30"
03/05/2020,"13,894.92","13,894.92","13,411.16","13,479.31"
03/04/2020,"13,853.71","14,188.44","13,817.71","14,183.85"
03/03/2020,"14,104.75","14,420.42","13,663.49","13,729.14"
03/02/2020,"13,795.70","14,167.43","13,572.60","14,133.48"
02/28/2020,"13,604.15","13,728.63","13,344.74","13,707.41"
02/27/2020,"14,193.17","14,437.82","13,906.58","13,908.27"
02/26/2020,"14,641.44","14,720.59","14,349.23","14,381.26"
02/25/2020,"15,043.17","15,058.70","14,464.94","14,509.74"
02/24/2020,"15,239.79","15,239.79","14,909.66","14,975.04"
02/21/2020,"15,464.26","15,532.33","15,384.82","15,516.29"
02/20/2020,"15,284.59","15,514.75","15,282.65","15,439.44"
02/19/2020,"15,388.85","15,415.56","15,324.03","15,333.25"
02/18/2020,"15,381.00","15,429.57","15,238.79","15,362.51"
02/14/2020,"15,535.60","15,550.32","15,371.62","15,448.78"
